고객번호,가입일,연령,성별,거주지역,카드등급,가입기간_개월,신용점수,월평균이용금액,최근3개월평균이용금액,이용가맹점수,온라인이용비율,리볼빙사용여부,연체횟수_최근1년,콜센터문의횟수_최근6개월,해지여부
CUST001347,2021-03-16,43.0,남성,수도권,일반,63.5,557.0,1113000.0,1047000.0,15,0.182,미사용,1,0,해지
CUST001348,2025-07-12,52.0,여성,수도권,일반,11.6,630.0,464000.0,596000.0,12,,미사용,1,1,유지
CUST001349,2022-05-08,57.0,남성,강원,일반,49.7,511.0,616000.0,705000.0,18,0.761,미사용,0,0,유지
CUST001350,2023-02-10,58.0,여성,호남,플래티넘,40.6,728.0,420000.0,366000.0,10,1.0,미사용,0,1,해지
CUST001351,2022-10-06,48.0,남성,수도권,일반,44.8,650.0,256000.0,202000.0,9,0.411,미사용,0,0,유지
CUST001352,2024-07-19,38.0,남성,제주,골드,23.4,758.0,228000.0,129000.0,9,0.0,사용,1,0,해지
CUST001353,2022-09-26,56.0,여성,영남,일반,45.1,550.0,696000.0,1044000.0,10,0.628,미사용,0,0,유지
CUST001354,2025-06-06,42.0,남성,수도권,일반,12.8,516.0,311000.0,231000.0,12,0.607,미사용,0,1,해지
CUST001355,2021-07-15,44.0,여성,영남,일반,59.5,663.0,232000.0,117000.0,10,0.537,사용,1,0,해지
CUST001356,2021-01-07,37.0,여성,수도권,일반,65.7,690.0,232000.0,188000.0,16,0.311,사용,0,2,해지
CUST001357,2024-08-19,34.0,남성,강원,골드,22.3,809.0,317000.0,299000.0,14,0.324,사용,0,1,유지
CUST001358,2022-06-19,56.0,남성,수도권,일반,48.4,652.0,622000.0,535000.0,15,0.206,미사용,0,2,해지
CUST001359,2021-10-10,31.0,여성,수도권,일반,56.6,527.0,690000.0,577000.0,9,0.0,미사용,0,1,유지
CUST001360,2023-07-13,43.0,남성,수도권,플래티넘,35.6,727.0,597000.0,458000.0,13,0.534,미사용,0,1,유지
CUST001361,2019-06-04,23.0,남성,수도권,일반,84.9,569.0,201000.0,302000.0,12,0.398,미사용,1,0,유지
CUST001362,2018-01-11,59.0,남성,영남,플래티넘,101.6,,375000.0,440000.0,13,0.561,미사용,2,0,유지
CUST001363,2024-01-19,38.0,남성,수도권,블랙,29.3,545.0,306000.0,160000.0,12,0.596,미사용,0,1,해지
CUST001364,2024-08-02,38.0,남성,영남,플래티넘,22.9,716.0,395000.0,324000.0,17,0.378,사용,0,2,유지
CUST001365,2022-05-27,32.0,여성,제주,일반,49.1,556.0,556000.0,841000.0,12,0.728,미사용,1,0,유지
CUST001366,2025-05-16,34.0,남성,수도권,일반,13.5,777.0,1158000.0,1579000.0,13,,미사용,0,0,유지
CUST001367,2024-08-12,59.0,여성,영남,블랙,22.6,582.0,308000.0,335000.0,15,0.331,미사용,0,0,유지
CUST001368,2022-12-16,74.0,남성,영남,일반,42.4,564.0,154000.0,143000.0,18,0.321,미사용,2,1,해지
CUST001369,2023-04-23,39.0,남성,강원,일반,38.2,553.0,485000.0,677000.0,10,0.248,사용,0,0,유지
CUST001370,2021-10-25,36.0,여성,수도권,골드,56.1,403.0,520000.0,596000.0,17,0.106,사용,0,0,유지
CUST001371,2018-04-08,40.0,여성,충청,블랙,98.7,658.0,528000.0,596000.0,8,0.31,미사용,0,0,유지
CUST001372,2019-02-19,45.0,남성,영남,일반,88.3,652.0,549000.0,835000.0,17,0.431,미사용,2,1,유지
CUST001373,2021-01-25,46.0,여성,수도권,골드,65.1,679.0,1590000.0,2122000.0,11,0.462,사용,0,0,유지
CUST001374,2021-07-21,50.0,여성,수도권,골드,59.3,631.0,428000.0,450000.0,11,0.556,미사용,0,1,유지
CUST001375,2018-11-19,25.0,여성,수도권,일반,91.3,638.0,174000.0,160000.0,14,0.06,미사용,0,2,해지
CUST001376,2020-02-17,21.0,남성,수도권,골드,76.4,712.0,153000.0,103000.0,15,0.576,미사용,1,0,유지
CUST001377,2023-03-07,45.0,여성,제주,플래티넘,39.8,677.0,394000.0,440000.0,22,0.763,사용,0,0,유지
CUST001378,2019-02-04,61.0,남성,영남,일반,88.8,,207000.0,118000.0,17,0.873,미사용,1,1,유지
CUST001379,2022-06-04,53.0,여성,수도권,골드,48.9,705.0,844000.0,1050000.0,19,0.0,미사용,1,1,유지
CUST001380,2024-10-11,32.0,남성,수도권,골드,20.6,496.0,618000.0,335000.0,16,0.631,미사용,0,1,유지
CUST001381,2021-08-23,41.0,여성,호남,골드,58.2,735.0,70000.0,93000.0,17,0.113,사용,0,0,유지
CUST001382,2025-02-21,49.0,남성,수도권,블랙,16.2,599.0,364000.0,527000.0,13,0.298,미사용,1,1,유지
CUST001383,2022-02-13,35.0,여성,수도권,플래티넘,52.5,633.0,454000.0,312000.0,7,0.485,사용,1,1,유지
CUST001384,2019-01-12,37.0,여성,호남,일반,89.6,714.0,87000.0,32000.0,20,0.234,미사용,0,2,해지
CUST001385,2025-03-18,55.0,여성,수도권,골드,15.4,735.0,226000.0,90000.0,16,0.498,미사용,0,2,유지
CUST001386,2024-06-24,50.0,여성,영남,일반,24.2,,450000.0,320000.0,19,0.594,미사용,0,1,유지
CUST001387,2019-01-24,44.0,남성,제주,일반,89.2,679.0,393000.0,283000.0,14,0.392,미사용,1,0,유지
CUST001388,2025-08-30,39.0,남성,호남,블랙,10.0,776.0,225000.0,145000.0,19,0.465,사용,0,0,유지
CUST001389,2024-05-10,38.0,여성,수도권,블랙,25.7,,270000.0,349000.0,12,0.562,미사용,0,0,유지
CUST001390,2018-11-29,34.0,여성,제주,골드,91.0,643.0,833000.0,349000.0,5,0.114,미사용,0,0,해지
CUST001391,2019-03-04,37.0,남성,강원,일반,87.9,659.0,1878000.0,1739000.0,19,0.67,미사용,0,0,유지
CUST001392,2025-01-07,56.0,여성,영남,골드,17.7,599.0,685000.0,595000.0,15,0.612,미사용,0,0,유지
CUST001393,2024-12-19,39.0,여성,충청,일반,18.3,785.0,399000.0,488000.0,21,0.413,미사용,0,0,유지
CUST001394,2020-01-26,26.0,남성,제주,일반,77.1,764.0,356000.0,318000.0,13,0.884,미사용,1,4,해지
CUST001395,2022-07-25,26.0,여성,영남,골드,47.2,628.0,692000.0,428000.0,11,0.579,사용,1,0,해지
CUST001396,2021-10-22,42.0,여성,영남,일반,56.2,664.0,393000.0,417000.0,9,0.474,미사용,0,0,유지
CUST001397,2019-02-13,46.0,남성,수도권,골드,88.5,802.0,297000.0,323000.0,11,0.561,미사용,0,1,유지
CUST001398,2025-02-18,46.0,남성,영남,골드,16.3,715.0,459000.0,278000.0,16,0.223,미사용,0,2,해지
CUST001399,2019-10-23,58.0,여성,영남,골드,80.2,622.0,140000.0,174000.0,17,0.745,미사용,0,0,유지
CUST001400,2018-04-23,34.0,남성,수도권,일반,98.2,690.0,245000.0,201000.0,18,0.647,미사용,1,0,해지
CUST001401,2023-04-02,35.0,남성,수도권,블랙,38.9,695.0,624000.0,464000.0,14,0.599,미사용,1,0,해지
CUST001402,2025-07-27,42.0,남성,충청,일반,11.1,645.0,256000.0,221000.0,10,0.633,미사용,0,1,해지
CUST001403,2020-12-04,40.0,남성,수도권,골드,66.8,601.0,391000.0,390000.0,13,0.384,미사용,1,1,해지
CUST001404,2021-07-06,,여성,충청,일반,59.8,,1860000.0,1962000.0,14,0.277,미사용,1,0,해지
CUST001405,2023-10-24,45.0,남성,제주,골드,32.2,,543000.0,656000.0,10,0.248,미사용,0,1,유지
CUST001406,2022-07-22,59.0,여성,수도권,골드,47.3,670.0,863000.0,593000.0,7,0.43,미사용,0,0,유지
CUST001407,2019-02-28,24.0,남성,충청,플래티넘,88.0,674.0,209000.0,185000.0,18,0.35,미사용,0,1,유지
CUST001408,2018-10-09,44.0,남성,충청,일반,92.7,604.0,347000.0,340000.0,18,0.344,미사용,0,1,유지
CUST001409,2020-12-18,50.0,남성,수도권,골드,66.4,759.0,908000.0,840000.0,23,0.954,미사용,1,0,유지
CUST001410,2021-09-13,49.0,여성,영남,골드,57.5,673.0,130000.0,118000.0,8,0.598,미사용,0,0,유지
CUST001411,2024-09-05,39.0,남성,수도권,일반,21.8,688.0,401000.0,307000.0,12,0.54,미사용,0,0,유지
CUST001412,2020-10-21,52.0,여성,수도권,일반,68.3,919.0,398000.0,381000.0,8,0.654,미사용,1,0,유지
CUST001413,2020-04-06,66.0,남성,영남,일반,74.8,643.0,756000.0,783000.0,14,0.0,미사용,0,1,유지
CUST001414,2019-01-10,37.0,남성,수도권,골드,89.6,719.0,925000.0,635000.0,14,0.246,미사용,0,2,해지
CUST001415,2024-08-21,25.0,여성,충청,일반,22.3,455.0,281000.0,321000.0,14,0.05,미사용,0,1,유지
CUST001416,2020-01-06,37.0,여성,수도권,플래티넘,77.8,879.0,585000.0,422000.0,23,0.614,미사용,0,1,유지
CUST001417,2020-03-08,34.0,남성,호남,일반,75.7,770.0,691000.0,644000.0,16,0.807,미사용,1,2,유지
CUST001418,2020-02-23,54.0,여성,수도권,블랙,76.2,836.0,491000.0,309000.0,17,0.56,미사용,0,0,유지
CUST001419,2025-02-18,34.0,남성,수도권,일반,16.3,803.0,1032000.0,1182000.0,14,0.587,미사용,0,2,유지
CUST001420,2022-11-03,34.0,남성,호남,일반,43.9,662.0,706000.0,846000.0,22,0.333,사용,0,0,유지
CUST001421,2019-02-18,49.0,남성,영남,플래티넘,88.3,749.0,542000.0,515000.0,10,0.397,미사용,0,0,유지
CUST001422,2021-07-27,35.0,남성,제주,일반,59.1,705.0,361000.0,406000.0,17,0.56,미사용,1,1,유지
CUST001423,2024-02-22,48.0,남성,충청,블랙,28.2,,342000.0,236000.0,13,0.394,미사용,0,2,유지
CUST001424,2023-07-15,23.0,남성,수도권,일반,35.5,671.0,670000.0,371000.0,22,0.285,사용,0,0,해지
CUST001425,2025-05-12,48.0,남성,수도권,일반,13.6,631.0,809000.0,446000.0,8,0.77,미사용,1,2,해지
CUST001426,2020-09-24,,남성,제주,일반,69.2,696.0,509000.0,604000.0,19,0.42,미사용,0,1,유지
CUST001427,2022-09-12,28.0,여성,제주,골드,45.6,763.0,577000.0,678000.0,13,0.581,미사용,1,3,유지
CUST001428,2019-07-27,46.0,여성,수도권,골드,83.1,620.0,400000.0,268000.0,13,0.623,미사용,1,1,해지
CUST001429,2020-06-09,67.0,여성,호남,골드,72.7,571.0,206000.0,225000.0,13,0.409,미사용,0,0,유지
CUST001430,2021-10-12,43.0,여성,수도권,블랙,56.6,608.0,336000.0,334000.0,15,0.673,미사용,0,0,유지
CUST001431,2023-01-12,19.0,남성,수도권,블랙,41.6,569.0,817000.0,926000.0,26,0.733,사용,0,0,해지
CUST001432,2020-04-22,38.0,남성,수도권,골드,74.2,698.0,755000.0,654000.0,18,0.62,사용,0,2,유지
CUST001433,2020-04-22,39.0,여성,호남,플래티넘,74.2,743.0,309000.0,307000.0,11,0.393,사용,1,1,유지
CUST001434,2023-09-15,23.0,남성,수도권,플래티넘,33.5,708.0,238000.0,189000.0,11,0.532,미사용,0,1,유지
CUST001435,2022-12-26,40.0,여성,영남,골드,42.1,506.0,738000.0,873000.0,18,0.783,미사용,0,3,유지
CUST001436,2024-11-11,33.0,여성,충청,골드,19.6,535.0,782000.0,845000.0,8,0.692,사용,0,1,유지
CUST001437,2021-07-22,41.0,남성,수도권,일반,59.3,549.0,647000.0,847000.0,16,0.539,미사용,0,0,유지
CUST001438,2022-04-17,60.0,여성,수도권,일반,50.4,829.0,396000.0,535000.0,15,0.816,미사용,0,1,유지
CUST001439,2018-07-13,37.0,남성,수도권,일반,95.6,714.0,403000.0,364000.0,11,0.072,미사용,1,0,유지
CUST001440,2021-01-04,49.0,여성,충청,일반,65.8,,352000.0,280000.0,11,0.603,미사용,1,1,해지
CUST001441,2018-12-07,39.0,남성,충청,일반,90.7,630.0,149000.0,187000.0,13,0.253,미사용,1,0,유지
CUST001442,2021-01-02,45.0,여성,영남,골드,65.9,700.0,484000.0,610000.0,12,0.749,미사용,1,1,유지
CUST001443,2021-04-26,39.0,여성,영남,일반,62.1,634.0,440000.0,424000.0,7,,미사용,1,1,해지
CUST001444,2023-07-12,35.0,남성,영남,일반,35.6,744.0,733000.0,1104000.0,12,0.158,사용,0,0,유지
CUST001445,2018-09-05,20.0,남성,호남,일반,93.8,555.0,186000.0,198000.0,20,0.226,미사용,0,1,해지
CUST001446,2023-05-28,43.0,여성,충청,블랙,37.1,673.0,700000.0,561000.0,15,0.696,미사용,0,1,유지
CUST001447,2018-05-14,51.0,여성,수도권,플래티넘,97.5,633.0,415000.0,587000.0,15,0.331,사용,0,0,유지
CUST001448,2018-10-22,39.0,여성,수도권,플래티넘,92.2,552.0,82000.0,81000.0,13,0.495,사용,0,1,유지
CUST001449,2021-11-12,34.0,남성,수도권,블랙,55.6,663.0,282000.0,358000.0,12,0.806,사용,0,0,유지
CUST001450,2018-04-17,32.0,여성,수도권,일반,98.4,642.0,691000.0,433000.0,17,0.454,미사용,0,0,유지
CUST001451,2022-11-20,41.0,남성,수도권,골드,43.3,601.0,224000.0,216000.0,16,0.618,사용,0,0,해지
CUST001452,2025-06-02,75.0,여성,수도권,플래티넘,12.9,665.0,473000.0,661000.0,13,0.478,미사용,1,0,유지
CUST001453,2024-01-13,65.0,남성,충청,골드,29.5,624.0,424000.0,519000.0,16,0.734,미사용,0,0,유지
CUST001454,2023-01-24,31.0,남성,수도권,일반,41.2,656.0,457000.0,414000.0,18,,미사용,0,0,유지
CUST001455,2021-05-10,30.0,남성,충청,일반,61.7,753.0,285000.0,341000.0,16,0.602,미사용,0,0,유지
CUST001456,2021-05-24,44.0,남성,수도권,골드,61.2,564.0,187000.0,151000.0,15,0.375,미사용,1,1,해지
CUST001457,2021-02-15,46.0,여성,수도권,골드,64.4,774.0,709000.0,473000.0,13,0.535,미사용,0,0,유지
CUST001458,2023-08-15,33.0,남성,수도권,골드,34.5,708.0,265000.0,158000.0,17,0.274,사용,1,1,해지
CUST001459,2023-10-31,41.0,남성,영남,골드,32.0,660.0,312000.0,268000.0,13,0.471,미사용,0,0,해지
CUST001460,2024-04-09,47.0,여성,호남,골드,26.7,755.0,808000.0,933000.0,15,0.766,미사용,0,1,유지
CUST001461,2019-09-21,28.0,여성,충청,플래티넘,81.3,778.0,421000.0,464000.0,12,0.0,미사용,0,1,유지
CUST001462,2021-03-07,62.0,여성,영남,플래티넘,63.8,767.0,360000.0,356000.0,14,0.115,미사용,1,1,유지
CUST001463,2025-08-04,57.0,여성,수도권,플래티넘,10.8,768.0,259000.0,401000.0,14,0.441,미사용,0,0,유지
CUST001464,2023-10-14,55.0,여성,충청,일반,32.5,791.0,454000.0,339000.0,17,0.343,미사용,0,0,해지
CUST001465,2022-09-22,44.0,남성,충청,일반,45.2,727.0,187000.0,296000.0,14,0.062,미사용,0,0,유지
CUST001466,2018-09-06,48.0,남성,영남,일반,93.8,751.0,809000.0,393000.0,14,0.41,미사용,0,0,유지
CUST001467,2020-07-18,51.0,여성,수도권,일반,71.4,528.0,665000.0,813000.0,8,0.436,미사용,2,1,유지
CUST001468,2018-11-03,42.0,남성,수도권,블랙,91.9,647.0,537000.0,589000.0,14,0.351,사용,0,2,해지
CUST001469,2023-07-07,49.0,여성,수도권,일반,35.8,849.0,275000.0,208000.0,10,0.281,미사용,0,1,유지
CUST001470,2018-04-14,39.0,남성,제주,일반,98.5,,266000.0,377000.0,11,0.85,미사용,0,0,유지
CUST001471,2020-06-16,30.0,남성,영남,골드,72.4,663.0,169000.0,153000.0,12,0.404,미사용,1,2,유지
CUST001472,2020-01-02,29.0,남성,수도권,블랙,77.9,683.0,279000.0,268000.0,16,0.78,미사용,0,2,유지
CUST001473,2021-12-11,48.0,남성,호남,골드,54.6,729.0,621000.0,666000.0,14,0.725,미사용,0,1,유지
CUST001474,2019-03-13,47.0,여성,충청,일반,87.6,806.0,318000.0,183000.0,19,0.594,미사용,0,0,유지
CUST001475,2022-11-18,45.0,남성,영남,골드,43.4,557.0,644000.0,255000.0,16,0.386,미사용,0,1,유지
CUST001476,2020-01-06,40.0,남성,충청,일반,77.8,721.0,891000.0,582000.0,11,0.696,미사용,0,1,유지
CUST001477,2020-08-08,32.0,여성,수도권,플래티넘,70.7,593.0,387000.0,241000.0,13,0.435,미사용,0,0,해지
CUST001478,2025-05-14,38.0,남성,충청,일반,13.5,682.0,677000.0,442000.0,11,0.295,미사용,2,0,유지
CUST001479,2019-10-27,36.0,남성,수도권,골드,80.1,761.0,702000.0,642000.0,14,0.323,미사용,0,1,유지
CUST001480,2023-02-06,29.0,여성,강원,골드,40.7,722.0,415000.0,332000.0,16,1.0,미사용,0,1,유지
CUST001481,2025-07-05,58.0,여성,수도권,일반,11.8,620.0,279000.0,136000.0,11,0.493,미사용,0,0,해지
CUST001482,2020-08-20,45.0,여성,영남,일반,70.3,681.0,582000.0,374000.0,16,0.57,미사용,0,0,해지
CUST001483,2018-01-18,30.0,여성,호남,골드,101.3,652.0,269000.0,285000.0,12,0.69,미사용,0,0,유지
CUST001484,2023-02-13,44.0,여성,호남,일반,40.5,649.0,835000.0,904000.0,15,0.668,미사용,0,0,유지
CUST001485,2023-04-30,56.0,여성,수도권,플래티넘,38.0,841.0,585000.0,616000.0,11,0.464,미사용,0,2,유지
CUST001486,2021-09-26,60.0,여성,호남,골드,57.1,,613000.0,462000.0,13,0.513,미사용,2,1,해지
CUST001487,2025-05-06,46.0,남성,호남,골드,13.8,657.0,416000.0,378000.0,12,0.678,사용,0,0,유지
CUST001488,2024-01-14,45.0,여성,수도권,골드,29.5,587.0,979000.0,1174000.0,17,0.445,미사용,0,3,유지
CUST001489,2018-10-06,65.0,남성,수도권,블랙,92.8,,344000.0,481000.0,10,0.545,사용,0,0,유지
CUST001490,2019-02-27,50.0,남성,수도권,플래티넘,88.0,622.0,120000.0,138000.0,16,0.489,미사용,0,2,유지
CUST001491,2021-02-19,65.0,남성,수도권,플래티넘,64.3,782.0,379000.0,429000.0,14,0.431,미사용,0,1,유지
CUST001492,2025-03-31,,여성,수도권,플래티넘,15.0,698.0,323000.0,306000.0,26,0.379,미사용,0,0,유지
CUST001493,2018-03-23,39.0,남성,수도권,블랙,99.2,706.0,680000.0,789000.0,23,0.2,사용,0,0,유지
CUST001494,2024-12-07,40.0,여성,영남,플래티넘,18.7,644.0,601000.0,483000.0,16,0.464,미사용,1,0,유지
CUST001495,2024-05-21,52.0,남성,충청,플래티넘,25.3,646.0,439000.0,498000.0,12,0.491,미사용,0,0,유지
CUST001496,2022-06-04,51.0,여성,강원,골드,48.9,629.0,862000.0,790000.0,15,0.751,미사용,0,1,유지
CUST001497,2022-03-02,51.0,남성,영남,플래티넘,51.9,716.0,161000.0,89000.0,8,0.608,미사용,1,1,유지
CUST001498,2020-11-12,36.0,남성,수도권,골드,67.5,501.0,491000.0,319000.0,16,0.766,미사용,0,1,해지
CUST001499,2024-03-27,34.0,남성,영남,플래티넘,27.1,681.0,628000.0,693000.0,16,0.359,사용,0,0,유지
